,lap,name,driverRef,since pit,until pit,position,year,clear lap?,raceId
329,12,Japanese Grand Prix,grosjean,1.0,18.0,16.0,2016,overtaker,964.0
330,12,Japanese Grand Prix,kvyat,1.0,11.0,19.0,2016,overtaker,964.0
331,12,Japanese Grand Prix,alonso,2.0,15.0,20.0,2016,overtaker,964.0
332,13,Japanese Grand Prix,ricciardo,2.0,19.0,8.0,2016,overtaker,964.0
333,13,Japanese Grand Prix,hulkenberg,1.0,15.0,13.0,2016,overtaker,964.0
334,13,Japanese Grand Prix,hulkenberg,1.0,15.0,12.0,2016,overtaker,964.0
335,14,Japanese Grand Prix,hamilton,0.0,19.0,6.0,2016,overtaker,964.0
336,14,Japanese Grand Prix,raikkonen,1.0,12.0,9.0,2016,overtaker,964.0
337,14,Japanese Grand Prix,raikkonen,1.0,12.0,8.0,2016,overtaker,964.0
338,14,Japanese Grand Prix,perez,1.0,15.0,9.0,2016,overtaker,964.0
339,14,Japanese Grand Prix,hulkenberg,2.0,14.0,10.0,2016,overtaker,964.0
340,14,Japanese Grand Prix,grosjean,3.0,16.0,14.0,2016,overtaker,964.0
341,15,Japanese Grand Prix,hamilton,1.0,18.0,5.0,2016,overtaker,964.0
342,15,Japanese Grand Prix,hamilton,1.0,18.0,4.0,2016,overtaker,964.0
343,15,Japanese Grand Prix,ricciardo,4.0,17.0,6.0,2016,overtaker,964.0
344,16,Japanese Grand Prix,raikkonen,3.0,10.0,7.0,2016,overtaker,964.0
345,2,United States Grand Prix,grosjean,1.0,8.0,14.0,2016,overtaker,965.0
346,2,United States Grand Prix,magnussen,1.0,11.0,15.0,2016,overtaker,965.0
347,2,United States Grand Prix,perez,1.0,8.0,16.0,2016,overtaker,965.0
348,2,United States Grand Prix,wehrlein,1.0,11.0,19.0,2016,overtaker,965.0
349,3,United States Grand Prix,button,2.0,7.0,10.0,2016,overtaker,965.0
350,3,United States Grand Prix,grosjean,2.0,7.0,13.0,2016,overtaker,965.0
351,3,United States Grand Prix,perez,2.0,7.0,15.0,2016,overtaker,965.0
352,4,United States Grand Prix,wehrlein,3.0,9.0,18.0,2016,overtaker,965.0
353,5,United States Grand Prix,grosjean,4.0,5.0,12.0,2016,overtaker,965.0
354,5,United States Grand Prix,perez,4.0,5.0,14.0,2016,overtaker,965.0
355,6,United States Grand Prix,perez,5.0,4.0,13.0,2016,overtaker,965.0
356,7,United States Grand Prix,grosjean,6.0,3.0,11.0,2016,overtaker,965.0
357,8,United States Grand Prix,perez,7.0,2.0,12.0,2016,overtaker,965.0
358,8,United States Grand Prix,nasr,7.0,21.0,19.0,2016,overtaker,965.0
359,9,United States Grand Prix,button,8.0,1.0,9.0,2016,overtaker,965.0
360,9,United States Grand Prix,raikkonen,0.0,15.0,9.0,2016,overtaker,965.0
361,10,United States Grand Prix,ricciardo,1.0,15.0,6.0,2016,overtaker,965.0
362,10,United States Grand Prix,verstappen,0.0,16.0,9.0,2016,overtaker,965.0
363,11,United States Grand Prix,ricciardo,2.0,14.0,4.0,2016,overtaker,965.0
364,11,United States Grand Prix,raikkonen,2.0,13.0,7.0,2016,overtaker,965.0
365,12,United States Grand Prix,kvyat,11.0,9.0,8.0,2016,overtaker,965.0
366,12,United States Grand Prix,sainz,0.0,18.0,10.0,2016,overtaker,965.0
367,4,Mexican Grand Prix,ricciardo,2.0,46.0,16.0,2016,overtaker,966.0
368,4,Mexican Grand Prix,ricciardo,2.0,46.0,15.0,2016,overtaker,966.0
369,4,Mexican Grand Prix,kvyat,3.0,9.0,17.0,2016,overtaker,966.0
370,5,Mexican Grand Prix,ericsson,3.0,65.0,20.0,2016,overtaker,966.0
371,7,Mexican Grand Prix,ricciardo,5.0,43.0,14.0,2016,overtaker,966.0
372,9,Mexican Grand Prix,ricciardo,7.0,41.0,13.0,2016,overtaker,966.0
373,10,Mexican Grand Prix,ricciardo,8.0,40.0,12.0,2016,overtaker,966.0
374,13,Mexican Grand Prix,ricciardo,11.0,37.0,9.0,2016,overtaker,966.0
375,14,Mexican Grand Prix,verstappen,1.0,57.0,10.0,2016,overtaker,966.0
376,18,Mexican Grand Prix,massa,3.0,53.0,10.0,2016,overtaker,966.0
377,20,Mexican Grand Prix,button,2.0,50.0,16.0,2016,overtaker,966.0
378,22,Mexican Grand Prix,kvyat,8.0,25.0,18.0,2016,overtaker,966.0
379,23,Mexican Grand Prix,bottas,3.0,48.0,8.0,2016,overtaker,966.0
380,29,Mexican Grand Prix,kvyat,15.0,18.0,17.0,2016,overtaker,966.0
381,47,Mexican Grand Prix,alonso,1.0,23.0,18.0,2016,overtaker,966.0
382,49,Mexican Grand Prix,button,31.0,21.0,14.0,2016,overtaker,966.0
383,50,Mexican Grand Prix,alonso,4.0,20.0,15.0,2016,overtaker,966.0
384,50,Mexican Grand Prix,nasr,0.0,20.0,16.0,2016,overtaker,966.0
385,50,Mexican Grand Prix,gutierrez,1.0,20.0,20.0,2016,overtaker,966.0
386,52,Mexican Grand Prix,ricciardo,1.0,19.0,5.0,2016,overtaker,966.0
387,53,Mexican Grand Prix,grosjean,2.0,17.0,20.0,2016,overtaker,966.0
388,60,Mexican Grand Prix,button,42.0,10.0,12.0,2016,overtaker,966.0
389,4,Australian Grand Prix,nasr,3.0,21.0,5.0,2015,overtaker,926.0
390,4,Australian Grand Prix,ricciardo,3.0,19.0,6.0,2015,overtaker,926.0
391,5,Australian Grand Prix,ericsson,3.0,21.0,11.0,2015,overtaker,926.0
392,7,Australian Grand Prix,raikkonen,6.0,9.0,7.0,2015,overtaker,926.0
393,24,Australian Grand Prix,raikkonen,7.0,16.0,7.0,2015,overtaker,926.0
394,26,Australian Grand Prix,nasr,0.0,32.0,7.0,2015,overtaker,926.0
395,27,Australian Grand Prix,raikkonen,10.0,13.0,5.0,2015,overtaker,926.0
396,28,Australian Grand Prix,ericsson,1.0,15.0,10.0,2015,overtaker,926.0
397,42,Australian Grand Prix,perez,3.0,15.0,10.0,2015,overtaker,926.0
398,54,Australian Grand Prix,ericsson,10.0,3.0,8.0,2015,overtaker,926.0
399,2,Malaysian Grand Prix,grosjean,1.0,13.0,9.0,2015,overtaker,927.0
400,2,Malaysian Grand Prix,bottas,1.0,2.0,13.0,2015,overtaker,927.0
401,2,Malaysian Grand Prix,perez,1.0,15.0,15.0,2015,overtaker,927.0
402,6,Malaysian Grand Prix,verstappen,1.0,14.0,10.0,2015,overtaker,927.0
403,6,Malaysian Grand Prix,button,1.0,15.0,14.0,2015,overtaker,927.0
404,6,Malaysian Grand Prix,raikkonen,3.0,8.0,16.0,2015,overtaker,927.0
405,7,Malaysian Grand Prix,hamilton,2.0,17.0,5.0,2015,overtaker,927.0
406,7,Malaysian Grand Prix,ricciardo,2.0,11.0,6.0,2015,overtaker,927.0
407,7,Malaysian Grand Prix,massa,2.0,17.0,7.0,2015,overtaker,927.0
408,7,Malaysian Grand Prix,raikkonen,4.0,7.0,15.0,2015,overtaker,927.0
409,8,Malaysian Grand Prix,rosberg,3.0,18.0,8.0,2015,overtaker,927.0
410,8,Malaysian Grand Prix,verstappen,3.0,12.0,9.0,2015,overtaker,927.0
411,8,Malaysian Grand Prix,kvyat,3.0,13.0,10.0,2015,overtaker,927.0
412,8,Malaysian Grand Prix,bottas,3.0,17.0,11.0,2015,overtaker,927.0
413,8,Malaysian Grand Prix,nasr,5.0,12.0,16.0,2015,overtaker,927.0
414,9,Malaysian Grand Prix,rosberg,4.0,17.0,7.0,2015,overtaker,927.0
415,10,Malaysian Grand Prix,hamilton,5.0,14.0,4.0,2015,overtaker,927.0
416,10,Malaysian Grand Prix,hamilton,5.0,14.0,3.0,2015,overtaker,927.0
417,10,Malaysian Grand Prix,hamilton,5.0,14.0,2.0,2015,overtaker,927.0
418,10,Malaysian Grand Prix,bottas,5.0,15.0,10.0,2015,overtaker,927.0
419,10,Malaysian Grand Prix,raikkonen,7.0,4.0,14.0,2015,overtaker,927.0
420,11,Malaysian Grand Prix,bottas,6.0,14.0,9.0,2015,overtaker,927.0
421,3,Chinese Grand Prix,maldonado,2.0,8.0,9.0,2015,overtaker,928.0
422,3,Chinese Grand Prix,ricciardo,2.0,11.0,15.0,2015,overtaker,928.0
423,3,Chinese Grand Prix,sainz,2.0,16.0,19.0,2015,overtaker,928.0
424,4,Chinese Grand Prix,perez,3.0,7.0,13.0,2015,overtaker,928.0
425,4,Chinese Grand Prix,sainz,3.0,15.0,18.0,2015,overtaker,928.0
426,6,Chinese Grand Prix,ricciardo,5.0,8.0,14.0,2015,overtaker,928.0
427,8,Chinese Grand Prix,maldonado,7.0,3.0,8.0,2015,overtaker,928.0
428,9,Chinese Grand Prix,verstappen,8.0,3.0,10.0,2015,overtaker,928.0
429,9,Chinese Grand Prix,stevens,8.0,7.0,19.0,2015,overtaker,928.0
430,11,Chinese Grand Prix,nasr,0.0,20.0,16.0,2015,overtaker,928.0
431,13,Chinese Grand Prix,perez,1.0,13.0,15.0,2015,overtaker,928.0
432,14,Chinese Grand Prix,maldonado,2.0,19.0,9.0,2015,overtaker,928.0
433,15,Chinese Grand Prix,grosjean,2.0,17.0,8.0,2015,overtaker,928.0
434,16,Chinese Grand Prix,ericsson,1.0,14.0,12.0,2015,overtaker,928.0
435,17,Chinese Grand Prix,ricciardo,2.0,19.0,13.0,2015,overtaker,928.0
436,19,Chinese Grand Prix,verstappen,6.0,13.0,9.0,2015,overtaker,928.0
437,27,Chinese Grand Prix,ricciardo,12.0,9.0,11.0,2015,overtaker,928.0
438,27,Chinese Grand Prix,ericsson,12.0,3.0,11.0,2015,overtaker,928.0
439,27,Chinese Grand Prix,perez,0.0,14.0,14.0,2015,overtaker,928.0
440,28,Chinese Grand Prix,ricciardo,13.0,8.0,11.0,2015,overtaker,928.0
441,31,Chinese Grand Prix,perez,4.0,10.0,12.0,2015,overtaker,928.0
442,32,Chinese Grand Prix,ericsson,1.0,23.0,14.0,2015,overtaker,928.0
443,2,Bahrain Grand Prix,maldonado,1.0,8.0,15.0,2015,overtaker,929.0
444,2,Bahrain Grand Prix,massa,1.0,8.0,16.0,2015,overtaker,929.0
445,4,Bahrain Grand Prix,rosberg,3.0,10.0,3.0,2015,overtaker,929.0
446,4,Bahrain Grand Prix,massa,3.0,6.0,15.0,2015,overtaker,929.0
447,5,Bahrain Grand Prix,massa,4.0,5.0,14.0,2015,overtaker,929.0
448,6,Bahrain Grand Prix,maldonado,5.0,4.0,15.0,2015,overtaker,929.0
449,6,Bahrain Grand Prix,stevens,5.0,13.0,18.0,2015,overtaker,929.0
450,7,Bahrain Grand Prix,massa,6.0,3.0,13.0,2015,overtaker,929.0
451,9,Bahrain Grand Prix,rosberg,8.0,5.0,2.0,2015,overtaker,929.0
452,9,Bahrain Grand Prix,perez,8.0,8.0,10.0,2015,overtaker,929.0
453,11,Bahrain Grand Prix,massa,0.0,13.0,14.0,2015,overtaker,929.0
454,11,Bahrain Grand Prix,maldonado,0.0,13.0,17.0,2015,overtaker,929.0
455,12,Bahrain Grand Prix,kvyat,11.0,3.0,9.0,2015,overtaker,929.0
456,12,Bahrain Grand Prix,maldonado,1.0,12.0,15.0,2015,overtaker,929.0
457,12,Bahrain Grand Prix,verstappen,5.0,18.0,18.0,2015,overtaker,929.0
458,13,Bahrain Grand Prix,sainz,1.0,16.0,16.0,2015,overtaker,929.0
459,14,Bahrain Grand Prix,grosjean,1.0,17.0,9.0,2015,overtaker,929.0
460,14,Bahrain Grand Prix,verstappen,7.0,16.0,17.0,2015,overtaker,929.0
461,15,Bahrain Grand Prix,ericsson,3.0,10.0,10.0,2015,overtaker,929.0
462,16,Bahrain Grand Prix,rosberg,1.0,18.0,3.0,2015,overtaker,929.0
463,17,Bahrain Grand Prix,kvyat,1.0,17.0,15.0,2015,overtaker,929.0
464,18,Bahrain Grand Prix,kvyat,2.0,16.0,14.0,2015,overtaker,929.0
465,2,Spanish Grand Prix,maldonado,1.0,12.0,10.0,2015,overtaker,930.0
466,2,Spanish Grand Prix,hulkenberg,1.0,8.0,17.0,2015,overtaker,930.0
467,3,Spanish Grand Prix,massa,2.0,11.0,7.0,2015,overtaker,930.0
468,4,Spanish Grand Prix,massa,3.0,10.0,6.0,2015,overtaker,930.0
469,4,Spanish Grand Prix,maldonado,3.0,10.0,9.0,2015,overtaker,930.0
470,4,Spanish Grand Prix,ricciardo,3.0,9.0,9.0,2015,overtaker,930.0
471,5,Spanish Grand Prix,maldonado,4.0,9.0,8.0,2015,overtaker,930.0
472,6,Spanish Grand Prix,ricciardo,5.0,7.0,9.0,2015,overtaker,930.0
473,7,Spanish Grand Prix,grosjean,6.0,8.0,10.0,2015,overtaker,930.0
474,8,Spanish Grand Prix,maldonado,7.0,6.0,7.0,2015,overtaker,930.0
475,11,Spanish Grand Prix,stevens,10.0,5.0,18.0,2015,overtaker,930.0
476,12,Spanish Grand Prix,hulkenberg,1.0,14.0,18.0,2015,overtaker,930.0
477,12,Spanish Grand Prix,hulkenberg,1.0,14.0,17.0,2015,overtaker,930.0
478,13,Spanish Grand Prix,ricciardo,12.0,0.0,8.0,2015,overtaker,930.0
479,13,Spanish Grand Prix,button,1.0,14.0,19.0,2015,overtaker,930.0
480,14,Spanish Grand Prix,hamilton,0.0,18.0,6.0,2015,overtaker,930.0
481,14,Spanish Grand Prix,button,2.0,13.0,18.0,2015,overtaker,930.0
482,18,Spanish Grand Prix,kvyat,6.0,20.0,13.0,2015,overtaker,930.0
483,23,Spanish Grand Prix,kvyat,11.0,15.0,9.0,2015,overtaker,930.0
484,26,Spanish Grand Prix,maldonado,10.0,17.0,17.0,2015,overtaker,930.0
485,34,Spanish Grand Prix,hamilton,1.0,17.0,4.0,2015,overtaker,930.0
486,38,Spanish Grand Prix,perez,1.0,27.0,16.0,2015,overtaker,930.0
487,2,Monaco Grand Prix,sainz,1.0,10,16.0,2015,overtaker,931.0
488,14,Monaco Grand Prix,sainz,1.0,64,16.0,2015,overtaker,931.0
489,14,Monaco Grand Prix,sainz,1.0,64,15.0,2015,overtaker,931.0
490,15,Monaco Grand Prix,hulkenberg,13.0,16,17.0,2015,overtaker,931.0
491,15,Monaco Grand Prix,hulkenberg,13.0,16,16.0,2015,overtaker,931.0
492,24,Monaco Grand Prix,merhi,23.0,11,17.0,2015,overtaker,931.0
493,27,Monaco Grand Prix,massa,25.0,12,18.0,2015,overtaker,931.0
494,31,Monaco Grand Prix,massa,29.0,8,17.0,2015,overtaker,931.0
495,55,Monaco Grand Prix,verstappen,8.0,Unknown,11.0,2015,overtaker,931.0
496,72,Monaco Grand Prix,ricciardo,6.0,6,5.0,2015,overtaker,931.0
497,2,Canadian Grand Prix,vettel,1.0,5.0,15.0,2015,overtaker,932.0
498,3,Canadian Grand Prix,ericsson,2.0,25.0,11.0,2015,overtaker,932.0
499,3,Canadian Grand Prix,massa,2.0,34.0,12.0,2015,overtaker,932.0
500,3,Canadian Grand Prix,vettel,2.0,4.0,14.0,2015,overtaker,932.0
501,4,Canadian Grand Prix,vettel,3.0,3.0,13.0,2015,overtaker,932.0
502,7,Canadian Grand Prix,stevens,6.0,27.0,18.0,2015,overtaker,932.0
503,8,Canadian Grand Prix,button,6.0,36.0,18.0,2015,overtaker,932.0
504,9,Canadian Grand Prix,perez,8.0,15.0,9.0,2015,overtaker,932.0
505,9,Canadian Grand Prix,massa,8.0,28.0,11.0,2015,overtaker,932.0
506,9,Canadian Grand Prix,sainz,8.0,18.0,13.0,2015,overtaker,932.0
507,9,Canadian Grand Prix,button,7.0,35.0,17.0,2015,overtaker,932.0
508,9,Canadian Grand Prix,vettel,1.0,26.0,19.0,2015,overtaker,932.0
509,9,Canadian Grand Prix,vettel,1.0,26.0,18.0,2015,overtaker,932.0
510,9,Canadian Grand Prix,vettel,1.0,26.0,17.0,2015,overtaker,932.0
511,11,Canadian Grand Prix,verstappen,10.0,28.0,15.0,2015,overtaker,932.0
512,13,Canadian Grand Prix,massa,12.0,24.0,10.0,2015,overtaker,932.0
513,15,Canadian Grand Prix,massa,14.0,22.0,9.0,2015,overtaker,932.0
514,15,Canadian Grand Prix,vettel,7.0,20.0,16.0,2015,overtaker,932.0
515,18,Canadian Grand Prix,verstappen,17.0,21.0,14.0,2015,overtaker,932.0
516,19,Canadian Grand Prix,massa,18.0,18.0,7.0,2015,overtaker,932.0
517,19,Canadian Grand Prix,maldonado,1.0,51.0,12.0,2015,overtaker,932.0
518,20,Canadian Grand Prix,vettel,12.0,15.0,15.0,2015,overtaker,932.0
519,7,Austrian Grand Prix,perez,6.0,31,10.0,2015,overtaker,933.0
520,7,Austrian Grand Prix,ricciardo,6.0,43,13.0,2015,overtaker,933.0
521,8,Austrian Grand Prix,kvyat,6.0,37,14.0,2015,overtaker,933.0
522,9,Austrian Grand Prix,ericsson,6.0,3,15.0,2015,overtaker,933.0
523,15,Austrian Grand Prix,bottas,14.0,11,6.0,2015,overtaker,933.0
524,20,Austrian Grand Prix,ericsson,7.0,25,15.0,2015,overtaker,933.0
525,25,Austrian Grand Prix,bottas,24.0,1,5.0,2015,overtaker,933.0
526,26,Austrian Grand Prix,grosjean,2.0,Unknown,12.0,2015,overtaker,933.0
527,29,Austrian Grand Prix,verstappen,2.0,41,10.0,2015,overtaker,933.0
528,31,Austrian Grand Prix,grosjean,7.0,Unknown,11.0,2015,overtaker,933.0
529,35,Austrian Grand Prix,bottas,8.0,36,7.0,2015,overtaker,933.0
530,37,Austrian Grand Prix,bottas,10.0,34,6.0,2015,overtaker,933.0
531,39,Austrian Grand Prix,verstappen,12.0,31,7.0,2015,overtaker,933.0
532,40,Austrian Grand Prix,maldonado,2.0,30,10.0,2015,overtaker,933.0
533,40,Austrian Grand Prix,maldonado,2.0,30,9.0,2015,overtaker,933.0
534,40,Austrian Grand Prix,nasr,15.0,30,10.0,2015,overtaker,933.0
535,43,Austrian Grand Prix,perez,4.0,27,11.0,2015,overtaker,933.0
536,46,Austrian Grand Prix,perez,7.0,24,10.0,2015,overtaker,933.0
537,50,Austrian Grand Prix,maldonado,12.0,20,8.0,2015,overtaker,933.0
538,60,Austrian Grand Prix,ricciardo,9.0,10,10.0,2015,overtaker,933.0
539,3,British Grand Prix,bottas,2.0,18,2.0,2015,overtaker,934.0
540,3,British Grand Prix,ricciardo,2.0,8,11.0,2015,overtaker,934.0
541,4,British Grand Prix,perez,3.0,16,8.0,2015,overtaker,934.0
542,4,British Grand Prix,alonso,2.0,13,14.0,2015,overtaker,934.0
543,6,British Grand Prix,alonso,4.0,11,13.0,2015,overtaker,934.0
544,9,British Grand Prix,vettel,8.0,5,8.0,2015,overtaker,934.0
545,16,British Grand Prix,ricciardo,4.0,4,11.0,2015,overtaker,934.0
546,16,British Grand Prix,sainz,3.0,Unknown,12.0,2015,overtaker,934.0
547,19,British Grand Prix,raikkonen,5.0,19,7.0,2015,overtaker,934.0
548,19,British Grand Prix,vettel,4.0,23,8.0,2015,overtaker,934.0
549,19,British Grand Prix,alonso,1.0,18,13.0,2015,overtaker,934.0
550,21,British Grand Prix,kvyat,2.0,23,7.0,2015,overtaker,934.0
551,21,British Grand Prix,hulkenberg,1.0,23,8.0,2015,overtaker,934.0
552,38,British Grand Prix,vettel,23.0,4,5.0,2015,overtaker,934.0
553,39,British Grand Prix,rosberg,18.0,5,3.0,2015,overtaker,934.0
554,41,British Grand Prix,rosberg,20.0,3,2.0,2015,overtaker,934.0
555,42,British Grand Prix,merhi,5.0,2,12.0,2015,overtaker,934.0
556,43,British Grand Prix,stevens,6.0,2,12.0,2015,overtaker,934.0
557,44,British Grand Prix,hamilton,0.0,8,1.0,2015,overtaker,934.0
558,44,British Grand Prix,vettel,1.0,8,5.0,2015,overtaker,934.0
559,44,British Grand Prix,raikkonen,5.0,3,8.0,2015,overtaker,934.0
560,2,Hungarian Grand Prix,hulkenberg,1.0,13.0,5.0,2015,overtaker,936.0
561,2,Hungarian Grand Prix,ericsson,1.0,14.0,17.0,2015,overtaker,936.0
562,2,Hungarian Grand Prix,nasr,1.0,12.0,18.0,2015,overtaker,936.0
563,5,Hungarian Grand Prix,grosjean,4.0,9.0,15.0,2015,overtaker,936.0
564,6,Hungarian Grand Prix,verstappen,5.0,8.0,12.0,2015,overtaker,936.0
565,6,Hungarian Grand Prix,ericsson,5.0,10.0,16.0,2015,overtaker,936.0
566,10,Hungarian Grand Prix,ricciardo,9.0,11.0,5.0,2015,overtaker,936.0
567,10,Hungarian Grand Prix,hamilton,9.0,9.0,9.0,2015,overtaker,936.0
568,13,Hungarian Grand Prix,ricciardo,12.0,8.0,4.0,2015,overtaker,936.0
569,13,Hungarian Grand Prix,hamilton,12.0,6.0,8.0,2015,overtaker,936.0
570,15,Hungarian Grand Prix,bottas,1.0,23.0,11.0,2015,overtaker,936.0
571,17,Hungarian Grand Prix,kvyat,3.0,16.0,8.0,2015,overtaker,936.0
572,20,Hungarian Grand Prix,verstappen,5.0,17.0,9.0,2015,overtaker,936.0
573,22,Hungarian Grand Prix,alonso,6.0,14.0,10.0,2015,overtaker,936.0
574,23,Hungarian Grand Prix,sainz,7.0,13.0,11.0,2015,overtaker,936.0
575,24,Hungarian Grand Prix,button,9.0,11.0,12.0,2015,overtaker,936.0
576,27,Hungarian Grand Prix,ericsson,10.0,6.0,15.0,2015,overtaker,936.0
577,28,Hungarian Grand Prix,nasr,13.0,4.0,16.0,2015,overtaker,936.0
578,29,Hungarian Grand Prix,hamilton,9.0,13.0,4.0,2015,overtaker,936.0
579,48,Hungarian Grand Prix,merhi,6.0,19.0,18.0,2015,overtaker,936.0
580,49,Hungarian Grand Prix,ricciardo,6.0,20.0,4.0,2015,overtaker,936.0
581,49,Hungarian Grand Prix,bottas,10.0,20.0,6.0,2015,overtaker,936.0
582,2,Belgian Grand Prix,vettel,1.0,12.0,5.0,2015,overtaker,937.0
583,3,Belgian Grand Prix,kvyat,2.0,6.0,9.0,2015,overtaker,937.0
584,3,Belgian Grand Prix,nasr,2.0,7.0,14.0,2015,overtaker,937.0
585,4,Belgian Grand Prix,verstappen,3.0,5.0,10.0,2015,overtaker,937.0
586,5,Belgian Grand Prix,raikkonen,4.0,6.0,11.0,2015,overtaker,937.0
587,6,Belgian Grand Prix,kvyat,5.0,3.0,8.0,2015,overtaker,937.0
588,8,Belgian Grand Prix,grosjean,7.0,1.0,5.0,2015,overtaker,937.0
589,8,Belgian Grand Prix,ricciardo,0.0,11.0,11.0,2015,overtaker,937.0
590,10,Belgian Grand Prix,grosjean,0.0,11.0,7.0,2015,overtaker,937.0
591,10,Belgian Grand Prix,massa,0.0,11.0,10.0,2015,overtaker,937.0
592,10,Belgian Grand Prix,verstappen,0.0,11.0,11.0,2015,overtaker,937.0
593,10,Belgian Grand Prix,alonso,1.0,10.0,16.0,2015,overtaker,937.0
594,10,Belgian Grand Prix,alonso,1.0,10.0,15.0,2015,overtaker,937.0
595,11,Belgian Grand Prix,nasr,0.0,16.0,16.0,2015,overtaker,937.0
596,12,Belgian Grand Prix,perez,3.0,8.0,4.0,2015,overtaker,937.0
597,12,Belgian Grand Prix,nasr,1.0,15.0,14.0,2015,overtaker,937.0
598,15,Belgian Grand Prix,button,3.0,5.0,16.0,2015,overtaker,937.0
599,17,Belgian Grand Prix,nasr,6.0,10.0,13.0,2015,overtaker,937.0
600,18,Belgian Grand Prix,grosjean,8.0,3.0,4.0,2015,overtaker,937.0
601,20,Belgian Grand Prix,grosjean,10.0,1.0,3.0,2015,overtaker,937.0
602,23,Belgian Grand Prix,bottas,1.0,20.0,10.0,2015,overtaker,937.0
603,29,Belgian Grand Prix,kvyat,1.0,14.0,9.0,2015,overtaker,937.0
604,2,Italian Grand Prix,rosberg,1.0,16.0,5.0,2015,overtaker,938.0
605,2,Italian Grand Prix,ricciardo,1.0,28.0,11.0,2015,overtaker,938.0
606,2,Italian Grand Prix,raikkonen,1.0,26.0,12.0,2015,overtaker,938.0
607,2,Italian Grand Prix,kvyat,1.0,25.0,14.0,2015,overtaker,938.0
608,3,Italian Grand Prix,raikkonen,2.0,25.0,11.0,2015,overtaker,938.0
609,3,Italian Grand Prix,kvyat,2.0,24.0,13.0,2015,overtaker,938.0
610,6,Italian Grand Prix,raikkonen,5.0,22.0,10.0,2015,overtaker,938.0
611,6,Italian Grand Prix,raikkonen,5.0,22.0,9.0,2015,overtaker,938.0
612,7,Italian Grand Prix,sainz,6.0,3.0,10.0,2015,overtaker,938.0
613,7,Italian Grand Prix,ricciardo,6.0,23.0,11.0,2015,overtaker,938.0
614,8,Italian Grand Prix,kvyat,7.0,19.0,12.0,2015,overtaker,938.0
615,8,Italian Grand Prix,verstappen,6.0,11.0,16.0,2015,overtaker,938.0
616,9,Italian Grand Prix,verstappen,7.0,10.0,15.0,2015,overtaker,938.0
617,10,Italian Grand Prix,nasr,8.0,14.0,17.0,2015,overtaker,938.0
618,12,Italian Grand Prix,verstappen,10.0,7.0,13.0,2015,overtaker,938.0
619,13,Italian Grand Prix,nasr,11.0,11.0,15.0,2015,overtaker,938.0
620,13,Italian Grand Prix,sainz,2.0,17.0,17.0,2015,overtaker,938.0
621,15,Italian Grand Prix,verstappen,13.0,4.0,12.0,2015,overtaker,938.0
622,15,Italian Grand Prix,sainz,4.0,15.0,16.0,2015,overtaker,938.0
623,18,Italian Grand Prix,nasr,16.0,6.0,14.0,2015,overtaker,938.0
624,20,Italian Grand Prix,raikkonen,19.0,8.0,5.0,2015,overtaker,938.0
625,20,Italian Grand Prix,sainz,9.0,10.0,14.0,2015,overtaker,938.0
626,11,Singapore Grand Prix,grosjean,1.0,15.0,13.0,2015,overtaker,939.0
627,12,Singapore Grand Prix,maldonado,1.0,15.0,16.0,2015,overtaker,939.0
628,19,Singapore Grand Prix,sainz,8.0,9.0,17.0,2015,overtaker,939.0
629,20,Singapore Grand Prix,sainz,9.0,8.0,16.0,2015,overtaker,939.0
630,24,Singapore Grand Prix,verstappen,11.0,12.0,18.0,2015,overtaker,939.0
631,25,Singapore Grand Prix,verstappen,12.0,11.0,17.0,2015,overtaker,939.0
632,35,Singapore Grand Prix,perez,0.0,26.0,9.0,2015,overtaker,939.0
633,36,Singapore Grand Prix,kvyat,2.0,25.0,6.0,2015,overtaker,939.0
634,41,Singapore Grand Prix,verstappen,4.0,20.0,10.0,2015,overtaker,939.0
635,42,Singapore Grand Prix,verstappen,5.0,19.0,9.0,2015,overtaker,939.0
636,42,Singapore Grand Prix,sainz,4.0,19.0,11.0,2015,overtaker,939.0
637,42,Singapore Grand Prix,sainz,4.0,19.0,10.0,2015,overtaker,939.0
638,46,Singapore Grand Prix,verstappen,9.0,15.0,8.0,2015,overtaker,939.0
639,47,Singapore Grand Prix,sainz,9.0,14.0,9.0,2015,overtaker,939.0
640,54,Singapore Grand Prix,nasr,19.0,7.0,11.0,2015,overtaker,939.0
641,54,Singapore Grand Prix,ericsson,17.0,7.0,12.0,2015,overtaker,939.0
642,2,Japanese Grand Prix,kvyat,1.0,6.0,15.0,2015,overtaker,940.0
643,4,Japanese Grand Prix,nasr,3.0,6.0,12.0,2015,overtaker,940.0
644,4,Japanese Grand Prix,verstappen,3.0,5.0,13.0,2015,overtaker,940.0
645,5,Japanese Grand Prix,sainz,4.0,9.0,9.0,2015,overtaker,940.0
646,6,Japanese Grand Prix,ericsson,5.0,7.0,10.0,2015,overtaker,940.0
647,7,Japanese Grand Prix,perez,5.0,11.0,17.0,2015,overtaker,940.0
648,8,Japanese Grand Prix,perez,6.0,10.0,16.0,2015,overtaker,940.0
649,10,Japanese Grand Prix,kvyat,1.0,10.0,16.0,2015,overtaker,940.0
650,10,Japanese Grand Prix,kvyat,1.0,10.0,15.0,2015,overtaker,940.0
651,10,Japanese Grand Prix,verstappen,0.0,20.0,17.0,2015,overtaker,940.0
